origem,destino
6,586
6,609
6,619
6,655
6,679
6,687
6,690
6,699
6,725
6,727
6,732
6,737
6,739
6,750
6,751
6,763
6,773
6,785
6,799
6,809
6,811
6,816
6,820
6,822
6,831
6,834
6,851
6,859
6,864
6,866
6,871
6,879
6,883
6,892
6,893
6,912
6,922
6,932
6,935
6,940
6,945
6,968
6,971
6,975
6,977
6,996
7,9
7,44
7,64
7,69
7,91
7,93
7,104
7,134
7,139
7,141
7,143
7,144
7,153
7,162
7,166
7,193
7,194
7,222
7,227
7,228
7,234
7,235
7,239
7,242
7,245
7,255
7,260
7,262
7,264
7,272
7,289
7,291
7,305
7,307
7,344
7,345
7,354
7,366
7,369
7,372
7,376
7,383
7,386
7,396
7,402
7,413
7,425
7,432
7,452
7,456
7,466
7,497
7,500
7,528
7,532
7,545
7,575
7,582
7,588
7,606
7,607
7,616
7,639
7,645
7,666
7,696
7,704
7,732
7,738
7,747
7,770
7,778
7,780
7,788
7,790
7,791
7,796
7,801
7,804
7,811
7,820
7,825
7,843
7,863
7,865
7,883
7,906
7,907
7,946
7,952
7,956
7,972
7,976
7,995
8,0
8,8
8,11
8,13
8,17
8,35
8,52
8,59
8,70
8,73
8,84
8,86
8,91
8,94
8,96
8,104
8,107
8,120
8,124
8,133
8,142
8,152
8,195
8,204
8,215
8,220
8,225
8,228
8,229
8,235
8,237
8,242
8,260
8,264
8,284
8,288
8,289
8,297
8,311
8,328
8,338
8,371
8,381
8,396
8,404
8,421
8,426
8,431
8,439
8,486
8,489
8,490
8,503
8,516
8,517
8,532
8,534
8,558
8,559
8,562
8,568
8,584
8,603
8,613
8,615
8,617
8,629
8,635
8,642
8,648
8,664
8,683
8,685
8,689
8,703
8,706
8,707
8,716
8,737
8,743
8,745
8,750
8,758
8,783
8,784
8,824
8,830
8,882
8,883
8,886
8,888
8,892
8,912
8,920
8,929
8,936
8,951
8,952
8,956
8,971
8,973
8,980
9,2
9,12
9,18
9,19
9,45
9,54
9,58
9,62
9,75
9,84
9,98
9,115
9,165
9,171
9,183
9,192
9,200
9,223
9,229
9,230
9,264
9,269
9,275
9,291
9,292
9,295
9,321
9,326
9,335
9,337
9,348
9,356
9,363
9,365
9,387
9,389
9,390
9,409
9,410
9,422
9,427
9,447
9,449
9,459
9,485
9,486
9,495
9,496
9,509
9,521
9,535
9,536
9,553
9,554
9,567
9,575
9,603
9,604
9,609
9,644
9,680
9,684
9,698
9,707
9,726
9,740
9,759
9,767
9,770
9,776
9,799
9,804
9,812
9,828
9,834
9,843
9,844
9,856
9,878
9,889
9,903
9,911
9,939
9,967
9,971
10,8
10,21
10,30
10,31
10,42
10,58
10,61
10,62
10,67
10,72
10,88
10,91
10,108
10,118
10,121
10,125
10,127
10,133
10,134
10,147
10,157
10,182
10,185
10,240
10,244
10,271
10,290
10,298
10,303
10,313
10,323
10,333
10,335
10,353
10,362
10,379
10,390
10,414
10,426
10,442
10,457
10,473
10,477
10,505
10,513
10,527
10,528
10,560
10,574
10,577
10,592
10,603
10,608
10,618
10,632
10,686
10,688
10,689
10,692
10,699
10,700
10,720
10,721
10,726
10,729
10,736
10,749
10,758
10,771
10,806
10,810
10,823
10,829
10,831
10,840
10,842
10,853
10,859
10,884
10,889
10,895
10,919
10,929
10,939
10,946
10,947
10,953
10,956
10,957
10,965
10,972
10,998
11,6
11,9
11,11
11,21
11,30
11,32
11,34
11,45
11,62
11,63
11,68
11,69
11,83
11,105
11,116
11,124
11,180
11,184
11,186
11,199
11,205
11,206
11,218
11,220
11,234
11,242
11,266
11,270
11,281
11,282
11,283
11,284
11,291
11,315
11,357
11,362
11,392
11,393
11,395
11,396
11,416
11,426
11,429
11,457
11,459
11,483
11,484
11,490
11,494
11,503
11,508
11,523
11,528
11,555
11,582
11,589
11,596
11,607
11,608
11,622
11,626
11,630
11,664
11,675
11,683
11,685
11,693
11,722
11,750
11,752
11,758
11,776
11,778
11,783
11,798
11,813
11,829
11,837
11,843
11,884
11,886
11,895
11,897
11,903
11,939
11,945
11,950
11,966
11,968
11,969
11,971
11,972
11,989
12,4
12,7
12,12
12,38
12,75
12,90
12,93
12,112
12,137
12,142
12,143
12,144
12,152
12,163
12,171
12,176
12,188
12,195
12,216
12,231
12,240
12,257
12,280
12,286
12,287
12,308
12,311
12,314
12,321
12,325
12,339
12,347
12,352
12,358
12,371
12,380
12,383
12,392
12,399
12,406
12,408
12,409
12,412
12,418
12,427
12,443
12,482
12,493
12,501
12,503
12,507
12,519
12,532
12,573
12,581
12,583
12,585
12,589
12,607
12,620
12,637
12,650
12,658
12,659
12,660
12,665
12,692
12,714
12,718
12,725
12,730
12,739
12,780
12,782
12,790
12,792
12,812
12,815
12,825
12,827
12,834
12,855
12,872
12,879
12,885
12,890
12,896
12,902
12,917
12,923
12,924
12,938
12,939
12,946
12,948
12,951
12,953
12,962
12,964
12,968
12,969
12,987
13,12
13,48
13,65
13,70
13,75
13,76
13,83
13,86
13,93
13,99
13,121
13,135
13,155
13,165
13,169
13,172
13,176
13,178
13,179
13,186
13,215
13,223
13,233
13,246
13,276
13,277
13,295
13,301
13,322
13,325
13,336
13,342
13,344
13,347
13,352
13,364
13,372
13,399
13,419
13,420
13,428
13,429
13,446
13,447
13,467
13,472
13,498
13,510
13,515
13,523
13,532
13,626
13,629
13,633
13,639
13,649
13,654
13,669
13,671
13,705
13,736
13,738
13,771
13,782
13,794
13,807
13,821
13,825
13,840
13,845
13,847
13,851
13,854
13,860
13,880
13,883
13,900
13,901
13,902
13,907
13,923
13,928
13,943
13,971
13,977
14,7
14,13
14,14
14,17
14,19
14,56
14,60
14,67
14,85
14,98
14,116
14,121
14,134
14,143
14,178
14,182
14,187
14,206
14,208
14,210
14,220
14,231
14,235
14,250
14,270
14,277
14,288
14,290
14,291
14,303
14,349
14,356
14,362
14,363
14,374
14,382
14,396
14,404
14,434
14,436
14,444
14,462
14,474
14,484
14,495
14,499
14,504
14,505
14,508
14,516
14,524
14,538
14,554
14,555
14,561
14,564
14,567
14,578
14,591
14,594
14,595
14,613
14,638
14,652
14,663
14,666
14,669
14,671
14,675
14,693
14,695
14,712
14,718
14,719
14,726
14,734
14,736
14,745
14,760
14,774
14,778
14,813
14,827
14,829
14,830
14,840
14,854
14,865
14,869
14,870
14,902
14,927
14,929
14,932
14,934
14,955
14,956
14,959
14,966
14,969
14,984
14,990
15,2
15,5
15,6
15,17
15,19
15,21
15,41
15,46
15,51
15,56
15,58
15,62
15,66
15,82
15,86
15,87
15,91
15,114
15,123
15,127
15,139
15,140
15,145
15,147
15,176
15,182
15,199
15,214
15,215
15,226
15,232
15,241
15,247
15,254
15,265
15,269
15,274
15,292
15,300
15,308
15,333
15,337
15,338
15,349
15,354
15,355
15,365
15,369
15,370
15,387
15,413
15,415
15,417
15,418
15,423
15,435
15,448
15,460
15,471
15,474
15,477
15,481
15,487
15,500
15,504
15,505
15,507
15,512
15,521
15,524
15,549
15,550
15,553
15,554
15,558
15,567
15,569
15,578
15,582
15,587
15,593
15,607
15,618
15,627
15,629
15,653
15,654
15,655
15,663
15,669
15,673
15,702
15,718
15,726
15,729
15,792
15,796
15,810
15,814
15,821
15,828
15,835
15,850
15,852
15,860
15,861
15,865
15,877
15,879
15,885
15,901
15,904
15,915
15,922
15,948
15,959
15,962
15,971
15,973
15,974
15,977
16,0
16,9
16,13
16,19
16,22
16,38
16,55
16,63
16,77
16,85
16,88
16,90
16,91
16,102
16,116
16,120
16,128
16,144
16,150
16,171
16,186
16,193
16,207
16,208
16,212
16,220
16,226
16,245
16,246
16,266
16,276
16,291
16,301
16,342
16,344
16,352
16,353
16,369
16,379
16,380
16,383
16,386
16,395
16,398
16,413
16,418
16,421
16,435
16,464
16,478
16,485
16,494
16,507
16,517
16,532
16,534
16,541
16,542
16,551
16,574
16,585
16,604
16,608
16,624
16,635
16,636
16,641
16,657
16,661
16,664
16,671
16,675
16,677
16,698
16,700
16,701
16,711
16,733
16,736
16,744
16,750
16,757
16,768
16,781
16,805
16,815
16,818
16,820
16,840
16,852
16,858
16,864
16,871
16,872
16,873
16,883
16,900
16,901
16,907
16,918
16,922
16,923
16,925
16,934
16,953
16,959
16,962
16,964
16,989
17,2
17,15
17,18
17,21
17,27
17,38
17,72
17,73
17,97
17,101
17,130
17,143
17,148
17,149
17,158
17,170
17,182
17,187
17,190
17,197
17,208
17,210
17,212
17,217
17,228
17,247
17,253
17,258
17,262
17,267
17,278
17,288
17,293
17,296
17,301
17,306
17,342
17,344
17,354
17,355
17,366
17,375
17,385
17,387
17,391
17,398
17,401
17,416
17,422
17,424
17,436
17,443
17,446
17,471
17,472
17,475
17,480
17,483
17,496
17,497
17,523
17,530
17,548
17,549
17,558
17,567
17,575
17,581
17,584
17,602
17,604
17,623
17,624
17,631
17,634
17,647
17,648
17,653
17,675
17,680
17,699
17,724
17,728
17,739
17,772
17,789
17,793
17,814
17,815
17,823
17,826
17,829
17,837
17,841
17,864
17,869
17,870
17,882
17,902
17,916
17,944
17,958
17,961
17,968
17,974
17,975
17,983
17,987
18,4
18,15
18,19
18,34
18,44
18,48
18,50
18,51
18,57
18,59
18,60
18,102
18,121
18,127
18,131
18,135
18,170
18,193
18,215
18,217
18,218
18,239
18,262
18,265
18,268
18,275
18,276
18,288
18,298
18,315
18,316
18,333
18,338
18,346
18,347
18,348
18,357
18,373
18,399
18,412
18,421
18,422
18,425
18,426
18,436
18,447
18,452
18,466
18,489
18,494
18,497
18,508
18,517
18,519
18,523
18,524
18,537
18,566
18,569
18,577
18,614
18,618
18,620
18,628
18,632
18,636
18,639
18,655
18,657
18,658
18,692
18,693
18,702
18,721
18,727
18,729
18,733
18,744
18,755
18,766
18,778
18,814
18,815
18,817
18,821
18,830
18,907
18,921
18,926
18,931
18,945
18,947
18,952
18,957
18,961
18,978
19,3
19,5
19,7
19,33
19,36
19,54
19,56
19,81
19,94
19,102
19,129
19,141
19,155
19,168
19,170
19,176
19,178
19,181
19,184
19,187
19,188
19,198
19,205
19,208
19,209
19,251
19,283
19,295
19,303
19,307
19,319
19,332
19,343
19,347
19,352
19,373
19,377
19,388
19,418
19,421
19,450
19,461
19,473
19,481
19,482
19,489
19,504
19,505
19,512
19,515
19,517
19,522
19,538
19,549
19,569
19,613
19,615
19,631
19,643
19,651
19,652
19,661
19,672
19,708
19,709
19,714
19,715
19,725
19,727
19,735
19,751
19,759
19,762
19,767
19,774
19,776
19,780
19,785
19,791
19,792
19,802
19,818
19,829
19,834
19,842
19,845
19,846
19,858
19,860
19,876
19,882
19,896
19,903
19,913
19,931
19,936
19,951
19,956
19,957
19,982
20,10
20,16
20,32
20,38
20,41
20,46
20,56
20,73
20,76
20,89
20,119
20,136
20,142
20,148
20,152
20,156
20,158
20,174
20,175
20,176
20,180
20,181
20,202
20,203
20,204
20,213
20,218
20,224
20,227
20,232
20,242
20,247
20,248
20,253
20,256
20,263
20,266
20,271
20,272
20,275
20,308
20,314
20,322
20,323
20,340
20,349
20,358
20,379
20,382
20,391
20,394
20,407
20,427
20,429
20,499
20,502
20,515
20,516
20,522
20,527
20,539
20,559
20,582
20,594
20,595
20,599
20,630
20,638
20,647
20,657
20,659
20,660
20,700
20,709
20,710
20,728
20,802
20,807
20,822
20,824
20,828
20,834
20,839
20,846
20,852
20,863
20,877
20,884
20,897
20,898
20,911
20,918
20,922
20,928
20,931
20,971
20,977
20,979
20,988
20,997
21,17
21,32
21,36
21,40
21,49
21,51
21,83
21,95
21,99
21,100
21,105
21,121
21,124
21,172
21,184
21,185
21,188
21,204
21,205
21,214
21,216
21,241
21,242
21,264
21,268
21,283
21,289
21,293
21,297
21,308
21,312
21,315
21,327
21,328
21,340
21,359
21,371
21,405
21,410
21,412
21,415
21,444
21,457
21,461
21,474
21,494
21,499
21,514
21,515
21,521
21,525
21,541
21,569
21,572
21,587
21,592
21,599
21,610
21,621
21,637
21,638
21,652
21,673
21,687
21,714
21,715
21,721
21,724
21,757
21,758
21,787
21,798
21,823
21,829
21,831
21,853
21,866
21,867
21,868
21,878
21,891
21,925
21,932
21,937
21,944
21,945
21,948
21,954
21,955
21,985
21,993
21,996
21,997
21,999
22,4
22,9
22,19
22,21
22,39
22,42
22,46
22,74
22,94
22,111
22,130
22,145
22,149
22,151
22,158
22,159
22,160
22,163
22,174
22,188
22,196
22,213
22,227
22,229
22,239
22,240
22,244
22,254
22,257
22,283
22,291
22,304
22,327
22,332
22,339
22,363
22,367
22,380
22,383
22,406
22,409
22,410
22,412
22,421
22,424
22,436
22,441
22,450
22,461
22,463
22,487
22,496
22,523
22,530
22,537
22,570
22,574
22,581
22,610
22,611
22,614
22,618
22,622
22,645
22,646
22,651
22,659
22,682
22,688
22,691
22,707
22,712
22,728
22,764
22,769
22,770
22,790
22,803
22,804
22,810
22,811
22,841
22,845
22,848
22,849
22,859
22,878
22,883
22,885
22,886
22,892
22,901
22,943
22,965
22,968
22,986
22,991
22,995
22,997
23,0
23,5
23,30
23,32
23,33
23,57
23,71
23,78
23,79
23,83
23,88
23,94
23,95
23,98
23,107
23,111
23,119
23,121
23,130
23,147
23,150
23,154
23,166
23,169
23,172
23,184
23,186
23,238
23,252
23,261
23,265
23,281
23,289
23,291
23,296
23,297
23,301
23,303
23,305
23,309
23,339
23,340
23,367
23,390
23,402
23,407
23,420
23,427
23,447
23,472
23,483
23,493
23,500
23,508
23,518
23,520
23,543
23,579
23,586
23,589
23,597
23,603
23,628
23,637
23,653
23,656
23,657
23,658
23,663
23,668
23,670
23,676
23,677
23,681
23,685
23,708
23,725
23,737
23,752
23,757
23,775
23,779
23,791
23,794
23,799
23,814
23,842
23,843
23,861
23,877
23,900
23,924
23,931
23,933
23,937
23,959
23,965
23,974
24,22
24,46
24,48
24,49
24,54
24,56
24,57
24,59
24,86
24,91
24,102
24,116
24,130
24,137
24,167
24,184
24,195
24,207
24,222
24,224
24,233
24,244
24,250
24,252
24,253
24,256
24,257
24,264
24,265
24,319
24,325
24,329
24,332
24,341
24,352
24,374
24,376
24,407
24,420
24,434
24,446
24,448
24,471
24,473
24,495
24,509
24,511
24,533
24,545
24,548
24,557
24,567
24,582
24,587
24,589
24,607
24,611
24,621
24,628
24,643
24,647
24,651
24,658
24,660
24,663
24,668
24,677
24,684
24,688
24,692
24,710
24,722
24,727
24,728
24,730
24,736
24,742
24,749
24,750
24,759
24,760
24,766
24,779
24,783
24,806
24,808
24,809
24,841
24,859
24,878
24,902
24,904
24,918
24,935
24,950
24,976
24,989
24,996
25,6
25,19
25,27
25,32
25,56
25,57
25,59
25,62
25,68
25,75
25,99
25,114
25,118
25,122
25,123
25,130
25,145
25,149
25,150
25,153
25,162
25,167
25,178
25,183
25,216
25,218
25,228
25,233
25,234
25,246
25,252
25,269
25,270
25,287
25,289
25,290
25,302
25,306
25,328
25,340
25,348
25,351
25,364
25,368
25,381
25,382
25,410
25,417
25,423
25,424
25,440
25,441
25,443
25,446
25,451
25,474
25,488
25,498
25,499
25,502
25,519
25,522
25,537
25,539
25,543
25,559
25,562
25,572
25,586
25,588
25,630
25,642
25,662
25,677
25,685
25,709
25,711
25,720
25,722
25,742
25,756
25,762
25,766
25,768
25,779
25,785
25,786
25,802
25,804
25,817
25,821
25,823
25,826
25,835
25,853
25,856
25,857
25,870
25,876
25,878
25,895
25,912
25,915
25,924
25,926
25,945
25,950
25,971
25,983
25,985
25,987
25,993
25,995
25,998
26,11
26,15
26,20
26,26
26,42
26,46
26,64
26,68
26,76
26,89
26,92
26,94
26,106
26,108
26,116
26,119
26,127
26,129
26,149
26,150
26,155
26,168
26,175
26,184
26,189
26,215
26,216
26,217
26,221
26,222
26,228
26,260
26,290
26,310
26,319
26,326
26,339
26,355
26,360
26,365
26,376
26,394
26,399
26,405
26,427
26,446
26,452
26,456
26,479
26,491
26,499
26,511
26,517
26,522
26,525
26,534
26,558
26,602
26,603
26,611
26,624
26,628
26,630
26,638
26,642
26,648
26,650
26,655
26,669
26,675
26,690
26,715
26,728
26,731
26,742
26,752
26,772
26,775
26,780
26,786
26,788
26,798
26,808
26,810
26,829
26,870
26,871
26,881
26,885
26,891
26,897
26,910
26,919
26,925
26,928
26,929
26,938
26,939
26,946
26,950
26,956
26,989
27,18
27,27
27,31
27,66
27,71
27,72
27,108
27,126
27,130
27,135
27,139
27,142
27,149
27,153
27,174
27,181
27,190
27,191
27,192
27,196
27,202
27,203
27,214
27,242
27,261
27,278
27,279
27,288
27,292
27,295
27,312
27,315
27,319
27,328
27,332
27,336
27,341
27,348
27,358
27,363
27,387
27,389
27,398
27,410
27,420
27,423
27,434
27,444
27,446
27,448
27,457
27,470
27,484
27,485
27,491
27,500
27,503
27,513
27,516
27,526
27,533
27,537
27,540
27,543
27,551
27,586
27,594
27,610
27,627
27,632
27,644
27,660
27,670
27,676
27,680
27,700
27,726
27,733
27,735
27,740
27,743
27,747
27,749
27,756
27,778
27,784
27,800
27,801
27,823
27,831
27,841
27,854
27,867
27,868
27,906
27,907
27,911
27,915
27,924
27,930
27,941
27,942
27,947
27,950
27,966
27,969
27,985
27,999
28,7
28,19
28,33
28,34
28,43
28,49
28,62
28,65
28,93
28,113
28,118
28,126
28,127
28,139
28,142
28,181
28,182
28,188
28,189
28,198
28,202
28,215
28,220
28,247
28,251
28,261
28,285
28,288
28,296
28,308
28,333
28,342
28,376
28,377
28,384
28,391
28,393
28,420
28,422
28,423
28,448
28,452
28,453
28,494
28,503
28,538
28,549
28,581
28,607
28,608
28,611
28,629
28,632
28,642
28,659
28,684
28,695
28,698
28,703
28,707
28,710
28,721
28,730
28,738
28,749
28,768
28,776
28,783
28,784
28,790
28,791
28,800
28,803
28,806
28,813
28,821
28,826
28,834
28,836
28,843
28,844
28,846
28,857
28,860
28,863
28,877
28,897
28,926
28,927
28,943
28,954
28,970
28,996
28,998
28,999
29,55
29,61
29,85
29,90
29,96
29,97
29,121
29,134
29,136
29,141
29,143
29,145
29,172
29,204
29,209
29,219
29,223
29,230
29,231
29,232
29,234
29,238
29,244
29,255
29,280
29,286
29,303
29,317
29,321
29,322
29,338
29,339
29,341
29,349
29,357
29,365
29,377
29,393
29,405
29,406
29,423
29,448
29,465
29,486
29,503
29,504
29,516
29,518
29,524
29,540
29,549
29,550
29,566
29,575
29,590
29,596
29,597
29,602
29,613
29,645
29,651
29,689
29,691
29,698
29,700
29,731
29,744
29,751
29,784
29,809
29,824
29,826
29,834
29,836
29,851
29,853
29,863
29,870
29,874
29,885
29,887
29,906
29,907
29,910
29,915
29,927
29,938
29,939
29,950
29,955
29,957
29,974
29,981
29,991
29,995
30,54
30,55
30,86
30,94
30,96
30,100
30,143
30,151
30,152
30,173
30,185
30,198
30,201
30,202
30,222
30,237
30,254
30,264
30,293
30,296
30,312
30,323
30,337
30,345
30,346
30,371
30,372
30,379
30,388
30,389
30,392
30,407
30,416
30,429
30,430
30,481
30,495
30,505
30,510
30,512
30,519
30,524
30,543
30,545
30,582
30,584
30,585
30,587
30,595
30,600
30,601
30,627
30,636
30,640
30,652
30,669
30,681
30,686
30,693
30,695
30,697
30,705
30,710
30,714
30,721
30,722
30,727
30,736
30,749
30,772
30,773
30,774
30,775
30,786
30,796
30,797
30,799
30,804
30,813
30,828
30,832
30,838
30,839
30,840
30,846
30,850
30,853
30,863
30,873
30,876
30,878
30,892
30,897
30,915
30,920
30,931
30,933
30,939
30,942
30,946
30,973
30,979
30,997
31,0
31,3
31,20
31,28
31,49
31,54
31,56
31,69
31,88
31,95
31,111
31,112
31,116
31,150
31,152
31,163
31,167
31,181
31,183
31,200
31,203
31,215
31,218
31,227
31,272
31,280
31,294
31,305
31,313
31,316
31,323
31,338
31,362
31,363
31,367
31,382
31,411
31,417
31,421
31,443
31,457
31,459
31,475
31,476
31,478
31,481
31,491
31,505
31,528
31,534
31,539
31,540
31,548
31,557
31,558
31,560
31,565
31,569
31,580
31,581
31,582
31,609
31,610
31,613
31,615
31,664
31,668
31,669
31,680
31,696
31,702
31,712
31,718
31,725
31,727
31,739
31,759
31,762
31,784
31,792
31,801
31,802
31,804
31,808
31,813
31,825
31,830
31,831
31,839
31,879
31,891
31,898
31,899
31,912
31,929
31,943
31,944
31,962
31,977
31,991
32,23
32,52
32,53
32,55
32,65
32,73
32,77
32,85
32,97
32,103
32,110
32,130
32,135
32,139
32,152
32,153
32,163
32,164
32,190
32,196
32,214
32,232
32,250
32,251
32,276
32,277
32,288
32,300
32,321
32,325
32,331
32,351
32,357
32,370
32,377
32,380
32,394
32,403
32,412
32,414
32,421
32,424
32,430
32,431
32,451
32,453
32,461
32,464
32,476
32,485
32,501
32,502
32,511
32,522
32,543
32,554
32,581
32,590
32,596
32,606
32,607
32,613
32,614
32,619
32,626
32,673
32,699
32,704
32,713
32,714
32,735
32,752
32,767
32,768
32,787
32,818
32,819
32,863
32,868
32,872
32,878
32,882
32,883
32,893
32,895
32,900
32,904
32,926
32,956
33,6
33,35
33,41
33,51
33,64
33,86
33,93
33,97
33,100
33,127
33,144
33,156
33,158
33,174
33,178
33,188
33,193
33,201
33,206
33,207
33,222
33,248
33,250
33,256
33,260
33,266
33,276
33,279
33,301
33,323
33,325
33,327
33,334
33,337
33,342
33,343
33,358
33,366
33,377
33,383
33,388
33,390
33,402
33,423
33,430
33,433
33,446
33,447
33,462
33,480
33,484
33,491
33,501
33,503
33,505
33,518
33,520
33,521
33,527
33,528
33,543
33,545
33,546
33,547
33,548
33,569
33,603
33,605
33,614
33,616
33,632
33,642
33,649
33,654
33,655
33,659
33,663
33,669
33,670
33,679
33,691
33,692
33,700
33,708
33,721
33,730
33,757
33,774
33,782
33,788
33,789
33,792
33,795
33,799
33,804
33,824
33,832
33,840
33,843
33,844
33,857
33,859
33,867
33,868
33,875
33,901
33,902
33,921
33,927
33,945
33,948
33,961
33,974
33,978
33,990
33,998
34,4
34,7
34,13
34,25
34,100
34,104
34,143
34,165
34,173
34,175
34,277
34,287
34,304
34,314
34,316
34,323
34,328
34,335
34,346
34,423
34,459
34,460
34,461
34,470
34,474
34,483
34,498
34,504
34,506
34,530
34,534
34,546
34,547
34,553
34,573
34,610
34,621
34,623
34,626
34,655
34,660
34,667
34,684
34,686
34,688
34,690
34,708
34,709
34,745
34,769
34,770
34,771
34,779
34,786
34,804
34,815
34,820
34,822
34,830
34,834
34,838
34,839
34,852
34,854
34,861
34,868
34,870
34,880
34,881
34,888
34,913
34,928
34,934
34,936
34,938
34,953
34,959
34,963
34,969
34,977
34,989
34,999
35,10
35,13
35,15
35,25
35,46
35,48
35,54
35,57
35,63
35,68
35,69
35,72
35,80
35,102
35,110
35,124
35,125
35,136
35,144
